HorarioH,VelocidadeMaxima,Horário,Gênero,Região,Idade,Ano,Mes,TipoBatida
15,100,942,Male,Inner Regional Australia,37,2021,3,Single
8,70,480,Male,Major Cities of Australia,65,2021,3,Single
14,100,840,Male,Outer Regional Australia,67,2021,3,Multiple
11,100,705,Male,Inner Regional Australia,66,2021,3,Single
20,110,1241,Male,Outer Regional Australia,24,2021,3,Single
10,60,623,Female,Major Cities of Australia,81,2021,3,Multiple
10,80,610,Male,Major Cities of Australia,81,2021,3,Single
15,90,900,Male,Inner Regional Australia,20,2021,3,Multiple
15,90,900,Male,Inner Regional Australia,22,2021,3,Multiple
12,60,722,Male,Major Cities of Australia,32,2021,3,Multiple
16,100,960,Female,Inner Regional Australia,32,2021,3,Multiple
14,100,860,Male,Inner Regional Australia,75,2021,3,Multiple
6,60,360,Male,Inner Regional Australia,38,2021,3,Single
8,100,487,Male,Inner Regional Australia,28,2021,3,Multiple
16,80,995,Male,Inner Regional Australia,54,2021,3,Multiple
10,60,644,Male,Major Cities of Australia,54,2021,3,Single
10,110,652,Male,Inner Regional Australia,52,2021,3,Multiple
2,80,145,Male,Inner Regional Australia,23,2021,3,Single
14,100,840,Female,Inner Regional Australia,40,2021,3,Multiple
7,100,420,Male,Inner Regional Australia,51,2021,3,Single
21,100,1310,Male,Inner Regional Australia,18,2021,3,Single
14,80,840,Male,Inner Regional Australia,0,2021,3,Multiple
15,70,950,Male,Major Cities of Australia,42,2021,3,Single
13,80,805,Male,Inner Regional Australia,63,2021,3,Single
9,110,540,Male,Inner Regional Australia,56,2021,3,Single
8,100,500,Male,Inner Regional Australia,27,2021,3,Single
14,110,865,Male,Inner Regional Australia,52,2021,3,Single
16,70,1003,Female,Major Cities of Australia,70,2021,3,Multiple
10,60,605,Male,Inner Regional Australia,74,2021,3,Single
12,100,731,Female,Outer Regional Australia,74,2021,3,Multiple
8,80,525,Male,Major Cities of Australia,66,2021,3,Single
8,100,490,Male,Outer Regional Australia,71,2021,3,Multiple
9,60,540,Male,Major Cities of Australia,66,2021,3,Multiple
6,80,383,Male,Inner Regional Australia,25,2021,3,Single
17,100,1020,Male,Inner Regional Australia,28,2021,3,Single
22,80,1366,Female,Inner Regional Australia,62,2021,3,Single
11,80,709,Female,Inner Regional Australia,85,2021,3,Multiple
19,60,1155,Female,Major Cities of Australia,5,2021,3,Multiple
2,50,120,Male,Major Cities of Australia,45,2021,3,Multiple
1,110,85,Male,Outer Regional Australia,46,2021,3,Multiple
20,100,1200,Female,Outer Regional Australia,51,2021,3,Multiple
16,60,1018,Male,Outer Regional Australia,24,2021,3,Single
15,100,900,Male,Outer Regional Australia,18,2021,3,Multiple
16,100,960,Male,Inner Regional Australia,20,2021,3,Multiple
16,100,960,Male,Major Cities of Australia,28,2021,3,Multiple
3,80,199,Male,Major Cities of Australia,16,2021,3,Single
15,100,900,Male,Inner Regional Australia,29,2021,3,Multiple
13,80,780,Male,Inner Regional Australia,38,2021,3,Multiple
14,60,840,Male,Major Cities of Australia,77,2021,3,Multiple
14,60,840,Female,Major Cities of Australia,81,2021,3,Multiple
14,100,860,Male,Inner Regional Australia,75,2021,3,Multiple
10,100,659,Female,Inner Regional Australia,81,2021,3,Multiple
8,100,535,Male,Inner Regional Australia,84,2021,3,Multiple
9,60,577,Male,Major Cities of Australia,77,2021,3,Multiple
10,70,600,Male,Major Cities of Australia,80,2021,3,Multiple
11,50,698,Male,Major Cities of Australia,78,2021,3,Multiple
21,110,1278,Male,Outer Regional Australia,43,2021,3,Single
22,100,1350,Male,Inner Regional Australia,24,2021,3,Single
18,60,1103,Female,Major Cities of Australia,74,2021,3,Single
14,60,860,Male,Major Cities of Australia,65,2021,3,Single
11,40,682,Male,Major Cities of Australia,74,2021,3,Single
22,50,1375,Female,Major Cities of Australia,38,2021,3,Single
13,50,780,Male,Inner Regional Australia,68,2021,3,Multiple
19,80,1140,Male,Major Cities of Australia,29,2021,2,Multiple
1,100,60,Male,Outer Regional Australia,28,2021,2,Multiple
21,100,1260,Male,Inner Regional Australia,16,2021,2,Multiple
21,60,1260,Female,Outer Regional Australia,22,2021,2,Multiple
22,70,1320,Male,Major Cities of Australia,17,2021,2,Multiple
0,100,25,Male,Outer Regional Australia,33,2021,2,Single
1,50,63,Male,Major Cities of Australia,27,2021,2,Multiple
19,110,1140,Female,Remote Australia,42,2021,2,Single
18,80,1090,Male,Outer Regional Australia,53,2021,2,Single
1,100,70,Male,Inner Regional Australia,48,2021,2,Single
18,50,1080,Male,Outer Regional Australia,19,2021,2,Multiple
23,110,1391,Male,Outer Regional Australia,58,2021,2,Single
23,100,1417,Male,Inner Regional Australia,28,2021,2,Multiple
14,100,885,Male,Outer Regional Australia,28,2021,2,Multiple
14,100,880,Male,Outer Regional Australia,55,2021,2,Single
7,60,420,Male,Major Cities of Australia,47,2021,2,Single
14,60,885,Male,Major Cities of Australia,44,2021,2,Single
14,60,894,Male,Major Cities of Australia,42,2021,2,Multiple
9,60,584,Male,Inner Regional Australia,59,2021,2,Single
12,100,735,Male,Inner Regional Australia,47,2021,2,Single
15,80,930,Male,Inner Regional Australia,57,2021,2,Multiple
8,60,492,Male,Major Cities of Australia,52,2021,2,Single
12,80,765,Female,Inner Regional Australia,47,2021,2,Multiple
12,70,725,Female,Inner Regional Australia,63,2021,2,Single
9,60,550,Male,Major Cities of Australia,12,2021,2,Single
16,60,960,Male,Major Cities of Australia,33,2021,2,Single
8,60,480,Female,Major Cities of Australia,35,2021,2,Multiple
2,100,165,Male,Inner Regional Australia,16,2021,2,Single
17,100,1030,Male,Outer Regional Australia,27,2021,2,Multiple
6,80,415,Male,Major Cities of Australia,30,2021,2,Multiple
11,80,675,Male,Inner Regional Australia,35,2021,2,Multiple
18,100,1080,Male,Inner Regional Australia,21,2021,2,Single
23,100,1380,Male,Remote Australia,18,2021,2,Single
1,60,60,Male,Outer Regional Australia,19,2021,2,Single
11,100,680,Female,Outer Regional Australia,49,2021,2,Single
6,110,360,Female,Remote Australia,49,2021,2,Multiple
14,60,840,Male,Inner Regional Australia,63,2021,2,Single
8,90,480,Male,Inner Regional Australia,62,2021,2,Multiple
9,80,540,Male,Major Cities of Australia,59,2021,2,Multiple
12,60,720,Female,Inner Regional Australia,41,2021,2,Multiple
12,60,720,Male,Inner Regional Australia,40,2021,2,Multiple
19,100,1189,Female,Major Cities of Australia,26,2021,2,Single
16,60,989,Female,Major Cities of Australia,61,2021,2,Multiple
19,60,1140,Male,Major Cities of Australia,26,2021,2,Single
22,100,1345,Male,Inner Regional Australia,26,2021,2,Single
14,80,840,Male,Inner Regional Australia,50,2021,2,Single
6,110,360,Female,Remote Australia,8,2021,2,Multiple
11,90,710,Male,Major Cities of Australia,55,2021,2,Single
17,100,1030,Male,Outer Regional Australia,50,2021,2,Multiple
6,80,385,Male,Major Cities of Australia,25,2021,2,Multiple
15,50,935,Male,Major Cities of Australia,2,2021,2,Multiple
16,60,974,Male,Inner Regional Australia,68,2021,2,Multiple
13,100,780,Female,Inner Regional Australia,74,2021,2,Multiple
14,60,840,Male,Inner Regional Australia,70,2021,2,Multiple
9,60,540,Male,Major Cities of Australia,73,2021,2,Multiple
1,100,60,Male,Outer Regional Australia,35,2021,2,Multiple
11,80,660,Male,Inner Regional Australia,72,2021,2,Multiple
13,80,825,Male,Outer Regional Australia,66,2021,2,Single
4,100,288,Male,Inner Regional Australia,44,2021,2,Multiple
2,100,145,Male,Outer Regional Australia,46,2021,2,Multiple
22,80,1321,Female,Major Cities of Australia,19,2021,2,Single
9,80,550,Male,Outer Regional Australia,80,2021,2,Single
18,70,1130,Male,Outer Regional Australia,59,2021,2,Single
0,100,0,Male,Outer Regional Australia,26,2021,2,Single
21,60,1290,Male,Major Cities of Australia,40,2021,2,Single
21,80,1311,Male,Major Cities of Australia,42,2021,2,Multiple
18,90,1136,Male,Inner Regional Australia,60,2021,2,Multiple
11,100,705,Male,Inner Regional Australia,85,2021,2,Single
5,100,345,Male,Outer Regional Australia,48,2021,2,Single
13,100,780,Male,Remote Australia,24,2021,2,Single
8,70,480,Male,Outer Regional Australia,24,2021,2,Single
6,70,360,Male,Major Cities of Australia,30,2021,2,Multiple
8,90,480,Female,Inner Regional Australia,34,2021,2,Multiple
13,50,780,Female,Major Cities of Australia,32,2021,2,Single
10,110,600,Male,Remote Australia,75,2021,2,Single
8,90,480,Male,Inner Regional Australia,-9,2021,2,Multiple
18,60,1110,Female,Major Cities of Australia,23,2021,2,Single
23,50,1390,Male,Inner Regional Australia,67,2021,2,Single
14,60,885,Male,Major Cities of Australia,67,2021,2,Single
1,100,60,Male,Outer Regional Australia,34,2021,2,Single
20,60,1250,Female,Major Cities of Australia,78,2021,2,Multiple
8,50,510,Female,Major Cities of Australia,83,2021,2,Single
15,50,920,Male,Inner Regional Australia,13,2021,2,Single
15,50,900,Male,Inner Regional Australia,90,2021,2,Single
20,80,1240,Male,Major Cities of Australia,26,2021,2,Single
20,60,1239,Male,Major Cities of Australia,48,2021,2,Multiple
20,100,1250,Male,Outer Regional Australia,37,2021,1,Single
4,100,240,Male,Inner Regional Australia,34,2021,1,Single
4,100,240,Male,Inner Regional Australia,39,2021,1,Single
3,100,210,Male,Inner Regional Australia,30,2021,1,Single
3,80,210,Male,Major Cities of Australia,43,2021,1,Single
21,100,1260,Female,Inner Regional Australia,62,2021,1,Multiple
21,100,1260,Male,Inner Regional Australia,44,2021,1,Multiple
19,100,1140,Male,Inner Regional Australia,50,2021,1,Single
22,60,1320,Male,Outer Regional Australia,32,2021,1,Single
0,100,0,Male,Inner Regional Australia,32,2021,1,Single
22,60,1330,Female,Inner Regional Australia,16,2021,1,Multiple
18,60,1080,Male,Major Cities of Australia,35,2021,1,Multiple
10,100,638,Male,Outer Regional Australia,57,2021,1,Single
10,50,600,Male,Major Cities of Australia,40,2021,1,Multiple
16,100,1017,Male,Outer Regional Australia,62,2021,1,Multiple
11,100,660,Female,Outer Regional Australia,18,2021,1,Single
10,80,600,Male,Inner Regional Australia,66,2021,1,Multiple
11,100,704,Male,Outer Regional Australia,69,2021,1,Single
13,100,790,Female,Inner Regional Australia,68,2021,1,Single
17,100,1020,Male,Outer Regional Australia,24,2021,1,Single
13,100,787,Male,Inner Regional Australia,21,2021,1,Single
8,60,529,Male,Major Cities of Australia,29,2021,1,Multiple
7,80,420,Male,Inner Regional Australia,29,2021,1,Multiple
10,70,600,Male,Major Cities of Australia,26,2021,1,Multiple
17,70,1020,Female,Major Cities of Australia,31,2021,1,Multiple
17,70,1020,Male,Major Cities of Australia,37,2021,1,Multiple
14,50,840,Male,Outer Regional Australia,33,2021,1,Multiple
14,40,870,Male,Very Remote Australia,28,2021,1,Single
22,50,1345,Male,Inner Regional Australia,19,2021,1,Single
7,50,445,Male,Major Cities of Australia,60,2021,1,Multiple
16,80,1018,Male,Inner Regional Australia,49,2021,1,Multiple
11,100,660,Male,Inner Regional Australia,51,2021,1,Single
14,110,885,Male,Outer Regional Australia,49,2021,1,Single
1,50,84,Male,Major Cities of Australia,20,2021,1,Single
12,100,720,Male,Very Remote Australia,46,2021,1,Single
19,100,1198,Male,Inner Regional Australia,23,2021,1,Single
21,100,1260,Male,Inner Regional Australia,34,2021,1,Multiple
0,80,31,Female,Inner Regional Australia,38,2021,1,Single
21,100,1308,Male,Inner Regional Australia,29,2021,1,Multiple
23,100,1380,Male,Inner Regional Australia,36,2021,1,Single
16,50,960,Male,Inner Regional Australia,40,2021,1,Multiple
22,70,1320,Male,Major Cities of Australia,37,2021,1,Single
21,80,1305,Male,Major Cities of Australia,30,2021,1,Multiple
14,100,873,Male,Outer Regional Australia,58,2021,1,Multiple
17,100,1020,Male,Inner Regional Australia,42,2021,1,Single
14,50,870,Male,Outer Regional Australia,7,2021,1,Multiple
14,50,870,Male,Outer Regional Australia,6,2021,1,Multiple
9,100,540,Male,Remote Australia,47,2021,1,Single
13,80,800,Male,Inner Regional Australia,73,2021,1,Single
21,60,1310,Male,Inner Regional Australia,39,2021,1,Single
13,100,810,Female,Outer Regional Australia,72,2021,1,Single
4,50,240,Female,Major Cities of Australia,27,2021,1,Multiple
11,110,694,Male,Inner Regional Australia,67,2021,1,Multiple
12,100,735,Female,Outer Regional Australia,33,2021,1,Multiple
22,50,1375,Male,Inner Regional Australia,4,2021,1,Multiple
0,50,0,Male,Inner Regional Australia,16,2021,1,Single
17,70,1020,Male,Major Cities of Australia,0,2021,1,Multiple
6,80,363,Male,Major Cities of Australia,19,2021,1,Multiple
11,100,660,Female,Outer Regional Australia,22,2021,1,Multiple
17,70,1068,Male,Major Cities of Australia,25,2021,1,Single
12,100,748,Female,Outer Regional Australia,18,2021,1,Multiple
12,80,740,Male,Outer Regional Australia,83,2021,1,Multiple
15,100,953,Male,Inner Regional Australia,75,2021,1,Single
1,60,60,Male,Major Cities of Australia,21,2021,1,Single
20,60,1240,Male,Major Cities of Australia,34,2021,1,Single
12,70,755,Male,Major Cities of Australia,17,2021,1,Single
4,60,240,Male,Inner Regional Australia,31,2021,1,Single
0,70,13,Male,Major Cities of Australia,29,2021,1,Single
0,100,30,Male,Outer Regional Australia,31,2021,1,Single
17,70,1020,Male,Outer Regional Australia,49,2021,1,Single
10,50,625,Female,Major Cities of Australia,68,2021,1,Single
11,10,714,Male,Major Cities of Australia,89,2021,1,Single
19,100,1140,Male,Very Remote Australia,29,2020,12,Single
18,60,1080,Male,Major Cities of Australia,26,2020,12,Single
18,60,1113,Male,Major Cities of Australia,26,2020,12,Multiple
21,50,1285,Male,Inner Regional Australia,14,2020,12,Single
22,60,1320,Male,Outer Regional Australia,17,2020,12,Multiple
20,110,1230,Male,Very Remote Australia,21,2020,12,Single
21,100,1288,Male,Inner Regional Australia,51,2020,12,Multiple
2,110,120,Male,Very Remote Australia,28,2020,12,Single
23,80,1403,Male,Major Cities of Australia,18,2020,12,Single
21,110,1260,Male,Very Remote Australia,48,2020,12,Single
22,60,1375,Male,Remote Australia,19,2020,12,Single
22,100,1320,Male,Inner Regional Australia,47,2020,12,Single
14,100,870,Male,Outer Regional Australia,62,2020,12,Single
18,70,1080,Female,Major Cities of Australia,66,2020,12,Multiple
13,110,820,Female,Outer Regional Australia,59,2020,12,Single
10,100,645,Female,Outer Regional Australia,73,2020,12,Single
12,100,750,Female,Inner Regional Australia,70,2020,12,Single
8,100,481,Female,Outer Regional Australia,17,2020,12,Single
10,50,630,Male,Inner Regional Australia,18,2020,12,Single
11,50,669,Male,Major Cities of Australia,32,2020,12,Multiple
9,90,550,Female,Inner Regional Australia,36,2020,12,Multiple
9,110,575,Female,Outer Regional Australia,30,2020,12,Multiple
8,100,510,Female,Outer Regional Australia,34,2020,12,Single
11,60,680,Male,Major Cities of Australia,35,2020,12,Multiple
6,100,360,Male,Outer Regional Australia,28,2020,12,Single
16,70,964,Female,Major Cities of Australia,10,2020,12,Multiple
12,60,760,Male,Inner Regional Australia,57,2020,12,Multiple
10,100,600,Female,Outer Regional Australia,62,2020,12,Multiple
17,80,1061,Male,Major Cities of Australia,61,2020,12,Single
10,100,645,Male,Inner Regional Australia,56,2020,12,Single
22,60,1320,Male,Outer Regional Australia,28,2020,12,Multiple
22,100,1335,Male,Outer Regional Australia,26,2020,12,Single
16,100,1005,Female,Inner Regional Australia,54,2020,12,Multiple
16,100,1005,Male,Inner Regional Australia,62,2020,12,Multiple
10,50,630,Male,Major Cities of Australia,53,2020,12,Single
14,80,840,Male,Outer Regional Australia,61,2020,12,Multiple
6,100,360,Female,Very Remote Australia,44,2020,12,Multiple
10,100,624,Female,Outer Regional Australia,43,2020,12,Multiple
7,100,420,Male,Outer Regional Australia,70,2020,12,Single
17,80,1020,Female,Major Cities of Australia,70,2020,12,Multiple
15,100,900,Male,Outer Regional Australia,65,2020,12,Single
10,100,610,Male,Outer Regional Australia,73,2020,12,Multiple
13,80,780,Male,Inner Regional Australia,86,2020,12,Single
17,100,1020,Male,Outer Regional Australia,21,2020,12,Single
16,100,960,Male,Inner Regional Australia,81,2020,12,Multiple
15,100,910,Male,Inner Regional Australia,81,2020,12,Single
23,100,1410,Male,Outer Regional Australia,21,2020,12,Single
16,100,960,Male,Inner Regional Australia,76,2020,12,Multiple
11,100,660,Male,Inner Regional Australia,79,2020,12,Multiple
22,80,1320,Male,Outer Regional Australia,56,2020,12,Single
3,60,205,Female,Major Cities of Australia,20,2020,12,Single
5,70,300,Female,Major Cities of Australia,19,2020,12,Single
22,60,1375,Male,Remote Australia,24,2020,12,Single
2,60,120,Male,Outer Regional Australia,48,2020,12,Single
10,100,624,Female,Outer Regional Australia,16,2020,12,Multiple
17,100,1020,Male,Outer Regional Australia,19,2020,12,Multiple
14,50,870,Male,Major Cities of Australia,18,2020,12,Multiple
18,100,1090,Male,Inner Regional Australia,28,2020,12,Multiple
6,100,360,Female,Very Remote Australia,17,2020,12,Multiple
13,100,780,Male,Inner Regional Australia,34,2020,12,Single
14,100,840,Female,Outer Regional Australia,26,2020,12,Single
12,60,755,Male,Major Cities of Australia,82,2020,12,Multiple
11,80,705,Male,Inner Regional Australia,75,2020,12,Single
7,60,453,Male,Major Cities of Australia,75,2020,12,Single
16,80,960,Male,Inner Regional Australia,78,2020,12,Multiple
13,100,795,Male,Inner Regional Australia,83,2020,12,Multiple
14,100,840,Male,Outer Regional Australia,89,2020,12,Single
4,80,240,Male,Inner Regional Australia,18,2020,12,Single
19,110,1170,Male,Very Remote Australia,36,2020,12,Single
0,100,40,Male,Outer Regional Australia,24,2020,12,Multiple
21,70,1273,Female,Major Cities of Australia,34,2020,12,Single
8,50,480,Female,Major Cities of Australia,3,2020,12,Single
11,100,660,Male,Outer Regional Australia,19,2020,12,Single
20,100,1200,Female,Inner Regional Australia,35,2020,12,Single
22,50,1341,Male,Very Remote Australia,36,2020,12,Single
19,100,1146,Male,Outer Regional Australia,81,2020,12,Single
8,50,516,Male,Major Cities of Australia,10,2020,12,Single
22,60,1320,Male,Major Cities of Australia,27,2020,12,Single
19,50,1140,Female,Major Cities of Australia,61,2020,12,Single
10,40,610,Female,Major Cities of Australia,24,2020,12,Single
